verifyName,betweenness,closeness,follow,posts,interval,length,movie_posts,reposts,coapper_posts,boxoffice,fans,id
高峰,26327,0.3594,761,2537,52510.05124,28.9542767,489,102,700,0,36,1895341992
邢馨心,26275,0.3746,507,3400,45513.68824,50.26588235,873,55,0,0,36,1254012605
吕凯,21473,0.3663,199,863,125244.5423,43.70915411,180,51,0,0,36,1259449240
孙丹丹,30079,0.3655,171,701,157641.0556,53.46932953,193,41,0,277,36,1753213411
张永达,23538,0.3662,169,267,482559.1011,43.59550562,108,10,0,0,36,1930071523
张珏,21185,0.3731,463,595,242334.2521,38.43697479,135,20,0,0,36,1279033765
于天龙,20228,0.3105,62,672,229012.8571,50.02678571,78,14,881,0,36,1366591347
暴洪海,18639,0.3714,623,905,143291.1381,37.20110497,240,7,0,0,36,1312669285
伊东铃奈,25769,0.3727,424,367,287119.2916,28.00544959,113,6,0,0,36,1987919704
贡曲卓玛,22533,0.3948,464,1614,86804.98141,37.47335812,528,140,0,0,36,1329415462
谭永华,26387,0.4091,880,3457,45775.74776,55.9991322,1081,357,0,0,36,1616433395
亢帅克,20592,0.347,453,1580,97499.39241,33.38101266,133,23,0,0,36,1732939580
孙晶晶,18664,0.3688,167,624,241191.3462,47.04807692,281,30,0,0,36,1264818097
吕千慧,20202,0.3613,269,1460,98788.0274,44.20136986,403,42,0,0,36,1272856593
郑楚,20279,0.3677,169,230,616335.6522,24.57826087,57,17,0,0,36,1797459665
刘一缇,18693,0.381,308,873,194361.8557,40.03665521,319,39,0,0,36,1244344274
杨莎,21324,0.3783,934,1787,80290.17348,43.5198657,388,42,0,0,36,1769073240
赵晔,18951,0.3571,170,94,1282627.021,66.9787234,32,2,0,0,36,1683953640
韩立,19498,0.3608,100,65,1391629.846,36.16923077,17,3,0,0,36,1556612264
鲍蕾,17998,0.3499,132,200,482556.3,43.615,106,31,0,0,36,2534870595
张思乐,19519,0.3658,184,172,603388.2558,66.80813953,75,20,26,4730.0835,36,1940559800
安贝拉,19546,0.3488,442,1099,131634.5405,54.88171065,367,36,0,0,36,1299238891
宗灵珠珠,34602,0.4019,606,1157,101630.3544,57.86516854,581,297,0,0,36,2111380083
柴浩伟,25201,0.3681,87,122,619591.9672,29.13934426,27,3,0,0,36,1875285131
杨鹏,21056,0.3607,357,415,257242.6988,34.42650602,80,8,0,0,36,2481348044
肖鑫,19397,0.3548,284,1108,144169.1155,52.67057762,302,28,8,12.75,36,1686659563
杨晶晶,18740,0.3795,455,1683,93401.10517,48.01723113,505,94,0,2311.4285,36,1229473335
王晶瑶,20520,0.3775,393,1117,116488.8451,39.21217547,364,53,0,0,36,1840357665
王文彦,23029,0.358,257,613,184933.7031,36.36378467,139,41,0,0,36,2282896875
张影辰,18368,0.3694,157,104,1318325.192,32.06730769,13,5,0,0,36,1308638494
何文超,20855,0.3614,590,984,142539.8171,49.34146341,329,43,0,0,36,1621569247
罗立群,18262,0.3661,153,928,151384.0733,65.79741379,244,49,0,0,36,1629648927
邓尘朵,21874,0.3522,837,1388,109989.4236,69.44380403,613,19,42,84,36,1171596284
